08021         1.00    181.00    511.00     43.43     -3.82     0
08042       367.00    181.00    511.00     42.90     -8.43     0
08053       544.00    181.00    511.00     42.53     -6.58     0
08055       914.00    181.00    511.00     42.58     -5.65     0
08080       509.00    181.00    511.00     42.88     -2.73     0
08084       363.00    181.00    511.00     42.45     -2.33     0
08085       459.00    181.00    511.00     42.77     -1.63     0
08094       554.00    181.00    511.00     42.08     -0.33     0
08130       660.00    181.00    511.00     41.50     -5.73     0
08141       735.00    181.00    511.00     41.65     -4.76     0
08213      1005.00    181.00    511.00     40.95     -4.12     0
08215      1888.00    181.00    511.00     40.78     -4.01     0
08221       582.00    181.00    511.00     40.45     -3.55     0
08232      1063.00    181.00    511.00     40.85     -1.88     0
78958         7.00    181.00    511.00     12.00    -61.78    -8
07475       402.00    181.00    511.00     45.53      4.30     0
07524        60.00    181.00    511.00     44.18      0.60     0
07622       128.00    181.00    511.00     43.68      0.60     0
07010        17.00    181.00    511.00     51.05      2.33     0
07057        88.00    181.00    511.00     49.25      2.52     0
07100        68.00    181.00    511.00     48.48     -5.05     0
07107        28.00    181.00    511.00     48.68     -4.33     0
07140       127.00    181.00    511.00     48.07      1.38     0
07153        91.00    181.00    511.00     48.62      2.68     0
07156        77.00    181.00    511.00     48.82      2.33     0
07203        54.00    192.00    511.00     47.65     -3.50     0
07260       178.00    181.00    511.00     47.00      3.10     0
07330        61.00    181.00    511.00     46.32     -0.40     0
07374       251.00    181.00    511.00     46.17      3.40     0
07491       235.00    181.00    511.00     45.63      5.87     0
07497       868.00    181.00    511.00     45.62      6.77     0
07500        28.00    181.00    511.00     44.63     -1.24     0
07540       108.00    181.00    511.00     44.03      1.38     0
07552       581.00    181.00    511.00     44.40      2.48     0
07570       280.00    181.00    511.00     44.53      4.37     0
07579        55.00    181.00    511.00     44.13      4.83     0
07600        43.00    181.00    511.00     43.39     -1.68     0
07632       176.00    181.00    511.00     43.92      2.12     0
07635       130.00    181.00    511.00     43.22      2.31     0
07667         4.00    181.00    511.00     43.10      6.15     0
01240        16.00    181.00    511.00     64.17      9.40     0
01245       598.00    181.00    511.00     62.60      9.66     0
01259        21.00    181.00    511.00     64.40     10.45     0
